Response,color terms,color terms2,Zone Type,Participant External Session ID,Reaction Time,Task Name,Participant Private ID
5.0,YELLOW,RED,response_keyboard,5f9eb59925b9f605e9444f81,440.5300000216812,1_2_ Color Testing Phase_ITALIAN,2215611.0
3.0,GREEN,ORANGE,response_keyboard,5f9eb59925b9f605e9444f81,309.98999997973436,1_2_ Color Testing Phase_ITALIAN,2215611.0
5.0,GREEN,YELLOW,response_keyboard,5f9eb59925b9f605e9444f81,880.9649999602698,1_2_ Color Testing Phase_ITALIAN,2215611.0
1.0,YELLOW,BLUE,response_keyboard,5f9eb59925b9f605e9444f81,344.2500000237487,1_2_ Color Testing Phase_ITALIAN,2215611.0
5.0,BLUE,GREEN,response_keyboard,5f9eb59925b9f605e9444f81,564.539999992121,1_2_ Color Testing Phase_ITALIAN,2215611.0
5.0,GREEN,PURPLE,response_keyboard,5f9eb59925b9f605e9444f81,351.82499996153643,1_2_ Color Testing Phase_ITALIAN,2215611.0
6.0,RED,PURPLE,response_keyboard,5f9eb59925b9f605e9444f81,363.35999995935714,1_2_ Color Testing Phase_ITALIAN,2215611.0
1.0,BLUE,ORANGE,response_keyboard,5f9eb59925b9f605e9444f81,475.05000000819575,1_2_ Color Testing Phase_ITALIAN,2215611.0
5.0,YELLOW,GREEN,response_keyboard,5f9eb59925b9f605e9444f81,388.7749999994412,1_2_ Color Testing Phase_ITALIAN,2215611.0
1.0,BLUE,YELLOW,response_keyboard,5f9eb59925b9f605e9444f81,335.56499995756894,1_2_ Color Testing Phase_ITALIAN,2215611.0
1.0,ORANGE,BLUE,response_keyboard,5f9eb59925b9f605e9444f81,358.6399999912828,1_2_ Color Testing Phase_ITALIAN,2215611.0
7.0,YELLOW,ORANGE,response_keyboard_single,5f9eb59925b9f605e9444f81,513.8349999906495,1_2_ Color Testing Phase_ITALIAN,2215611.0
6.0,GREEN,BLUE,response_keyboard,5f9eb59925b9f605e9444f81,390.17999998759484,1_2_ Color Testing Phase_ITALIAN,2215611.0
1.0,RED,BLUE,response_keyboard,5f9eb59925b9f605e9444f81,405.4750000359491,1_2_ Color Testing Phase_ITALIAN,2215611.0
7.0,ORANGE,YELLOW,response_keyboard_single,5f9eb59925b9f605e9444f81,490.67999998806056,1_2_ Color Testing Phase_ITALIAN,2215611.0
7.0,RED,ORANGE,response_keyboard_single,5f9eb59925b9f605e9444f81,326.57500001369044,1_2_ Color Testing Phase_ITALIAN,2215611.0
2.0,YELLOW,PURPLE,response_keyboard,5f9eb59925b9f605e9444f81,1183.1600000150502,1_2_ Color Testing Phase_ITALIAN,2215611.0
7.0,ORANGE,RED,response_keyboard_single,5f9eb59925b9f605e9444f81,413.47000002861023,1_2_ Color Testing Phase_ITALIAN,2215611.0
6.0,PURPLE,RED,response_keyboard,5f9eb59925b9f605e9444f81,373.4149999800138,1_2_ Color Testing Phase_ITALIAN,2215611.0
3.0,PURPLE,YELLOW,response_keyboard,5f9eb59925b9f605e9444f81,539.6950000431389,1_2_ Color Testing Phase_ITALIAN,2215611.0
